1410900,0.931758,0.036077,0.005683,0.003377,0.000825,0.000566,0.000212,0.001179,0.016658,0.003665
1411200,0.930888,0.036711,0.005840,0.003446,0.000825,0.000594,0.000217,0.001186,0.016603,0.003690
1411500,0.930942,0.036531,0.005832,0.003458,0.000842,0.000594,0.000217,0.001265,0.016629,0.003689
1411800,0.930942,0.036531,0.005832,0.003458,0.000842,0.000594,0.000217,0.001265,0.016629,0.003689
1412100,0.931041,0.036498,0.005817,0.003418,0.000840,0.000587,0.000210,0.001217,0.016601,0.003770
1412400,0.930765,0.036677,0.005912,0.003419,0.000840,0.000587,0.000210,0.001217,0.016602,0.003771
1412700,0.930522,0.036768,0.005985,0.003403,0.000840,0.000587,0.000221,0.001174,0.016655,0.003844
1413000,0.930092,0.036979,0.006089,0.003474,0.000860,0.000607,0.000221,0.001273,0.016562,0.003844
1413300,0.930381,0.036600,0.006112,0.003436,0.000872,0.000607,0.000228,0.001283,0.016605,0.003876
1413600,0.930431,0.036557,0.006118,0.003441,0.000901,0.000583,0.000214,0.001270,0.016587,0.003898
1413900,0.930565,0.036552,0.006086,0.003429,0.000909,0.000575,0.000214,0.001155,0.016587,0.003929
1414200,0.930565,0.036552,0.006086,0.003429,0.000909,0.000575,0.000214,0.001155,0.016587,0.003929
1414500,0.930726,0.036439,0.006007,0.003429,0.000934,0.000575,0.000214,0.001160,0.016587,0.003928
1414800,0.930882,0.036482,0.005933,0.003386,0.000885,0.000588,0.000220,0.001122,0.016574,0.003928
1415100,0.930665,0.036526,0.005947,0.003411,0.000908,0.000588,0.000220,0.001158,0.016617,0.003960
1415400,0.930820,0.036383,0.005968,0.003411,0.000908,0.000588,0.000220,0.001186,0.016586,0.003930
1415700,0.930820,0.036383,0.005968,0.003411,0.000908,0.000588,0.000220,0.001186,0.016586,0.003930
1416000,0.930752,0.036517,0.005945,0.003384,0.000868,0.000597,0.000227,0.001165,0.016586,0.003958
1416300,0.931214,0.036197,0.005975,0.003370,0.000875,0.000597,0.000227,0.001180,0.016709,0.003656
1416600,0.931446,0.036037,0.005917,0.003340,0.000886,0.000580,0.000227,0.001195,0.016779,0.003593
1416900,0.932526,0.035639,0.005610,0.003275,0.000818,0.000572,0.000227,0.001225,0.016943,0.003163
1417200,0.930791,0.036704,0.005850,0.003347,0.000818,0.000559,0.000215,0.001165,0.016420,0.004130
1417500,0.930791,0.036704,0.005850,0.003347,0.000818,0.000559,0.000215,0.001165,0.016420,0.004130
1417800,0.929737,0.037023,0.006088,0.003505,0.000866,0.000575,0.000209,0.001180,0.016235,0.004581
1418100,0.929171,0.037186,0.006155,0.003527,0.000900,0.000633,0.000231,0.001280,0.016219,0.004697
1418400,0.928523,0.037522,0.006305,0.003564,0.000952,0.000617,0.000217,0.001270,0.016141,0.004889
1418700,0.927969,0.037883,0.006464,0.003595,0.000977,0.000631,0.000234,0.001223,0.016079,0.004945
1419000,0.928285,0.037615,0.006419,0.003595,0.000976,0.000631,0.000234,0.001223,0.016077,0.004945
1419300,0.928404,0.037620,0.006420,0.003583,0.000992,0.000611,0.000221,0.001184,0.016067,0.004898
1419600,0.928392,0.037538,0.006390,0.003583,0.000977,0.000629,0.000233,0.001260,0.016146,0.004852
1419900,0.928769,0.037362,0.006357,0.003550,0.000952,0.000629,0.000233,0.001237,0.016217,0.004693
1420200,0.928842,0.037305,0.006351,0.003542,0.000967,0.000613,0.000223,0.001221,0.016242,0.004693
1420500,0.928926,0.037310,0.006324,0.003527,0.000967,0.000613,0.000223,0.001201,0.016301,0.004607
1420800,0.929547,0.036986,0.006211,0.003494,0.000939,0.000620,0.000229,0.001191,0.016389,0.004394
1421100,0.929516,0.037066,0.006195,0.003472,0.000908,0.000608,0.000219,0.001191,0.016457,0.004368
1421400,0.929516,0.037066,0.006195,0.003472,0.000908,0.000608,0.000219,0.001191,0.016457,0.004368
1421700,0.929765,0.036941,0.006188,0.003463,0.000915,0.000608,0.000219,0.001197,0.016411,0.004292
1422000,0.930037,0.036812,0.006141,0.003451,0.000915,0.000595,0.000219,0.001188,0.016428,0.004214
1422300,0.929995,0.036826,0.006147,0.003439,0.000915,0.000595,0.000219,0.001175,0.016512,0.004177
1422600,0.928863,0.037540,0.006541,0.003397,0.000955,0.000595,0.000219,0.001183,0.016558,0.004149
1422900,0.928719,0.037554,0.006583,0.003368,0.000981,0.000595,0.000226,0.001157,0.016502,0.004313
1423200,0.928719,0.037554,0.006583,0.003368,0.000981,0.000595,0.000226,0.001157,0.016502,0.004313
1423500,0.928787,0.037400,0.006741,0.003359,0.000981,0.000581,0.000226,0.001149,0.016461,0.004313
1423800,0.928823,0.037262,0.006755,0.003382,0.001004,0.000587,0.000235,0.001149,0.016491,0.004313
1424100,0.929174,0.037114,0.006601,0.003395,0.000992,0.000587,0.000235,0.001139,0.016491,0.004272
1424400,0.929176,0.037122,0.006589,0.003406,0.001007,0.000582,0.000235,0.001123,0.016502,0.004257
1424700,0.929176,0.037122,0.006589,0.003406,0.001007,0.000582,0.000235,0.001123,0.016502,0.004257
1425000,0.929085,0.037093,0.006666,0.003412,0.001063,0.000589,0.000235,0.001109,0.016465,0.004284
1425300,0.929283,0.037031,0.006560,0.003397,0.001046,0.000594,0.000235,0.001109,0.016474,0.004271
1425600,0.929216,0.037052,0.006548,0.003386,0.001031,0.000594,0.000235,0.001109,0.016467,0.004362
1425900,0.929337,0.036987,0.006470,0.003377,0.001013,0.000594,0.000235,0.001109,0.016516,0.004362
1426200,0.929369,0.037015,0.006459,0.003360,0.000992,0.000585,0.000235,0.001109,0.016577,0.004300
1426500,0.929838,0.036837,0.006339,0.003369,0.000984,0.000585,0.000235,0.001109,0.016594,0.004111
1426800,0.929912,0.036839,0.006340,0.003369,0.000952,0.000585,0.000225,0.001109,0.016611,0.004057
1427100,0.929878,0.036913,0.006302,0.003369,0.000952,0.000585,0.000225,0.001109,0.016610,0.004057
1427400,0.929969,0.036880,0.006291,0.003369,0.000939,0.000585,0.000225,0.001109,0.016610,0.004024
1427700,0.930088,0.036803,0.006291,0.003369,0.000939,0.000579,0.000225,0.001109,0.016599,0.003998
1428000,0.930068,0.036803,0.006307,0.003369,0.000930,0.000579,0.000220,0.001109,0.016613,0.004003
1428300,0.930037,0.036804,0.006313,0.003369,0.000943,0.000579,0.000220,0.001109,0.016603,0.004024
1428600,0.930037,0.036804,0.006313,0.003369,0.000943,0.000579,0.000220,0.001109,0.016603,0.004024
1428900,0.929897,0.036841,0.006342,0.003376,0.000960,0.000579,0.000220,0.001116,0.016618,0.004052
1429200,0.929944,0.036800,0.006326,0.003376,0.000960,0.000579,0.000226,0.001116,0.016630,0.004043
1429500,0.929815,0.036841,0.006380,0.003376,0.000973,0.000579,0.000226,0.001129,0.016617,0.004063
1429800,0.929670,0.036922,0.006400,0.003386,0.000973,0.000585,0.000226,0.001129,0.016638,0.004071
1430100,0.929820,0.036829,0.006368,0.003386,0.000973,0.000585,0.000226,0.001149,0.016638,0.004026
1430400,0.929820,0.036829,0.006368,0.003386,0.000973,0.000585,0.000226,0.001149,0.016638,0.004026
1430700,0.930030,0.036765,0.006334,0.003371,0.000955,0.000585,0.000226,0.001143,0.016592,0.003999
1431000,0.929974,0.036748,0.006306,0.003387,0.000955,0.000585,0.000231,0.001177,0.016664,0.003972
1431300,0.930007,0.036718,0.006315,0.003375,0.000964,0.000585,0.000231,0.001167,0.016650,0.003987
1431600,0.930013,0.036699,0.006315,0.003382,0.000970,0.000585,0.000231,0.001167,0.016650,0.003987
1431900,0.930013,0.036699,0.006315,0.003382,0.000970,0.000585,0.000231,0.001167,0.016650,0.003987
1432200,0.929910,0.036742,0.006347,0.003391,0.000970,0.000593,0.000231,0.001199,0.016622,0.003995
1432500,0.929647,0.036838,0.006403,0.003399,0.000991,0.000593,0.000237,0.001209,0.016645,0.004037
1432800,0.929829,0.036780,0.006333,0.003392,0.000974,0.000593,0.000237,0.001209,0.016666,0.003987
1433100,0.929973,0.036708,0.006314,0.003384,0.000974,0.000593,0.000232,0.001196,0.016654,0.003971
1433400,0.930049,0.036693,0.006296,0.003378,0.000956,0.000593,0.000232,0.001187,0.016654,0.003962
1433700,0.930049,0.036693,0.006296,0.003378,0.000956,0.000593,0.000232,0.001187,0.016654,0.003962
1434000,0.930029,0.036712,0.006309,0.003378,0.000963,0.000586,0.000232,0.001174,0.016655,0.003962
1434300,0.930022,0.036718,0.006300,0.003371,0.000963,0.000586,0.000232,0.001174,0.016662,0.003972
1434600,0.930098,0.036704,0.006306,0.003357,0.000963,0.000579,0.000232,0.001127,0.016662,0.003972
1434900,0.929905,0.036758,0.006370,0.003365,0.000979,0.000579,0.000232,0.001127,0.016679,0.004008
1435200,0.929800,0.036841,0.006378,0.003365,0.000979,0.000579,0.000232,0.001119,0.016685,0.004023
1435500,0.929845,0.036827,0.006373,0.003365,0.000970,0.000579,0.000232,0.001119,0.016668,0.004023
1435800,0.929873,0.036812,0.006358,0.003365,0.000970,0.000579,0.000232,0.001119,0.016669,0.004023
1436100,0.929851,0.036811,0.006358,0.003365,0.000970,0.000579,0.000232,0.001119,0.016687,0.004028
1436400,0.930013,0.036740,0.006330,0.003359,0.000970,0.000579,0.000232,0.001119,0.016653,0.004006
1436700,0.929961,0.036769,0.006321,0.003368,0.000970,0.000579,0.000232,0.001119,0.016653,0.004029
1437000,0.930243,0.036679,0.006216,0.003368,0.000949,0.000579,0.000232,0.001119,0.016666,0.003950
1437300,0.930410,0.036622,0.006176,0.003351,0.000924,0.000579,0.000225,0.001119,0.016702,0.003893
1437600,0.930410,0.036622,0.006176,0.003351,0.000924,0.000579,0.000225,0.001119,0.016702,0.003893
1437900,0.930576,0.036568,0.006118,0.003351,0.000911,0.000579,0.000220,0.001119,0.016713,0.003847
1438200,0.930702,0.036500,0.006101,0.003338,0.000911,0.000570,0.000220,0.001119,0.016713,0.003827
1438500,0.930569,0.036545,0.006146,0.003345,0.000918,0.000570,0.000220,0.001126,0.016713,0.003848
1438800,0.930514,0.036560,0.006166,0.003345,0.000928,0.000570,0.000220,0.001120,0.016680,0.003896
1439100,0.930388,0.036600,0.006212,0.003350,0.000939,0.000570,0.000226,0.001120,0.016674,0.003920
1439400,0.930388,0.036600,0.006212,0.003350,0.000939,0.000570,0.000226,0.001120,0.016674,0.003920
1439700,0.930427,0.036583,0.006201,0.003355,0.000939,0.000570,0.000226,0.001120,0.016707,0.003871
1440000,0.930701,0.036471,0.006126,0.003342,0.000921,0.000570,0.000226,0.001120,0.016723,0.003799
1440300,0.930932,0.036373,0.006071,0.003329,0.000908,0.000570,0.000226,0.001128,0.016710,0.003753
1440600,0.930947,0.036353,0.006071,0.003329,0.000908,0.000570,0.000226,0.001128,0.016729,0.003740
1440900,0.930947,0.036353,0.006071,0.003329,0.000908,0.000570,0.000226,0.001128,0.016729,0.003740
1441200,0.931011,0.036323,0.006062,0.003321,0.000899,0.000570,0.000220,0.001128,0.016741,0.003725
1441500,0.931001,0.036348,0.006061,0.003321,0.000899,0.000570,0.000220,0.001128,0.016741,0.003710
1441800,0.930828,0.036420,0.006099,0.003327,0.000899,0.000570,0.000220,0.001128,0.016767,0.003740
1442100,0.930715,0.036457,0.006128,0.003327,0.000907,0.000570,0.000220,0.001128,0.016757,0.003790
1442400,0.930636,0.036481,0.006162,0.003333,0.000919,0.000570,0.000220,0.001128,0.016741,0.003810
1442700,0.930642,0.036481,0.006162,0.003333,0.000926,0.000570,0.000220,0.001128,0.016719,0.003818
1443000,0.930728,0.036455,0.006135,0.003333,0.000919,0.000570,0.000220,0.001128,0.016719,0.003793
1443300,0.930728,0.036455,0.006135,0.003333,0.000919,0.000570,0.000220,0.001128,0.016719,0.003793
1443600,0.930688,0.036471,0.006135,0.003333,0.000919,0.000570,0.000220,0.001128,0.016730,0.003805
1443900,0.930793,0.036429,0.006111,0.003333,0.000910,0.000570,0.000220,0.001128,0.016713,0.003793
1444200,0.930678,0.036488,0.006126,0.003340,0.000910,0.000570,0.000220,0.001128,0.016729,0.003810
1444500,0.930767,0.036455,0.006104,0.003334,0.000904,0.000570,0.000220,0.001128,0.016729,0.003790
1444800,0.930767,0.036455,0.006104,0.003334,0.000904,0.000570,0.000220,0.001128,0.016729,0.003790
1445100,0.930725,0.036455,0.006127,0.003334,0.000904,0.000570,0.000220,0.001128,0.016736,0.003800
1445400,0.930801,0.036422,0.006107,0.003334,0.000911,0.000570,0.000220,0.001128,0.016706,0.003800
1445700,0.930852,0.036385,0.006099,0.003334,0.000911,0.000570,0.000220,0.001128,0.016706,0.003794
1446000,0.930844,0.036406,0.006092,0.003334,0.000911,0.000577,0.000220,0.001128,0.016712,0.003777
1446300,0.930915,0.036356,0.006079,0.003333,0.000903,0.000577,0.000220,0.001128,0.016711,0.003777
1446600,0.930915,0.036356,0.006079,0.003333,0.000903,0.000577,0.000220,0.001128,0.016711,0.003777
1446900,0.930753,0.036450,0.006108,0.003334,0.000911,0.000571,0.000220,0.001128,0.016730,0.003796
1447200,0.930815,0.036427,0.006078,0.003334,0.000911,0.000571,0.000220,0.001134,0.016723,0.003788
1447500,0.930775,0.036427,0.006118,0.003334,0.000911,0.000571,0.000220,0.001126,0.016723,0.003796
1447800,0.930752,0.036453,0.006107,0.003334,0.000911,0.000571,0.000220,0.001126,0.016723,0.003804
1448100,0.930816,0.036416,0.006100,0.003333,0.000911,0.000571,0.000220,0.001126,0.016708,0.003799
1448400,0.930816,0.036416,0.006100,0.003333,0.000911,0.000571,0.000220,0.001126,0.016708,0.003799
1448700,0.930797,0.036416,0.006118,0.003327,0.000911,0.000571,0.000220,0.001126,0.016715,0.003799
1449000,0.930713,0.036477,0.006112,0.003335,0.000916,0.000571,0.000220,0.001126,0.016724,0.003807
1449300,0.930746,0.036450,0.006112,0.003335,0.000916,0.000571,0.000220,0.001126,0.016718,0.003807
1449600,0.930827,0.036407,0.006096,0.003335,0.000916,0.000571,0.000220,0.001126,0.016709,0.003792
1449900,0.930827,0.036407,0.006096,0.003335,0.000916,0.000571,0.000220,0.001126,0.016709,0.003792
1450200,0.930793,0.036422,0.006102,0.003335,0.000916,0.000571,0.000220,0.001133,0.016709,0.003799
1450500,0.930729,0.036463,0.006114,0.003326,0.000908,0.000571,0.000220,0.001133,0.016717,0.003820
1450800,0.930760,0.036441,0.006104,0.003331,0.000917,0.000571,0.000220,0.001133,0.016703,0.003820
1451100,0.930722,0.036464,0.006128,0.003331,0.000917,0.000571,0.000220,0.001124,0.016703,0.003820
1451400,0.930784,0.036420,0.006110,0.003331,0.000912,0.000571,0.000220,0.001124,0.016714,0.003814
1451700,0.930847,0.036375,0.006110,0.003331,0.000912,0.000571,0.000220,0.001124,0.016714,0.003797
1452000,0.930845,0.036375,0.006110,0.003331,0.000912,0.000571,0.000220,0.001124,0.016705,0.003808
1452300,0.930792,0.036427,0.006110,0.003331,0.000912,0.000571,0.000220,0.001124,0.016705,0.003808
1452600,0.930791,0.036398,0.006125,0.003331,0.000927,0.000571,0.000220,0.001124,0.016705,0.003808
1452900,0.930821,0.036392,0.006114,0.003331,0.000914,0.000571,0.000220,0.001124,0.016705,0.003808
1453200,0.930785,0.036427,0.006114,0.003331,0.000914,0.000571,0.000220,0.001124,0.016706,0.003808
1453500,0.930786,0.036434,0.006107,0.003331,0.000914,0.000571,0.000220,0.001124,0.016705,0.003808
1453800,0.930786,0.036434,0.006107,0.003331,0.000914,0.000571,0.000220,0.001124,0.016705,0.003808
1454100,0.930812,0.036393,0.006107,0.003331,0.000914,0.000571,0.000220,0.001129,0.016714,0.003808
1454400,0.930701,0.036433,0.006141,0.003337,0.000921,0.000571,0.000220,0.001135,0.016720,0.003821
1454700,0.930696,0.036399,0.006141,0.003344,0.000928,0.000581,0.000227,0.001170,0.016703,0.003812
1455000,0.930694,0.036399,0.006143,0.003344,0.000928,0.000581,0.000227,0.001170,0.016703,0.003812
1455300,0.930694,0.036399,0.006143,0.003344,0.000928,0.000581,0.000227,0.001170,0.016703,0.003812
1455600,0.930694,0.036399,0.006143,0.003344,0.000928,0.000581,0.000227,0.001170,0.016703,0.003812
1455900,0.930694,0.036399,0.006143,0.003344,0.000928,0.000581,0.000227,0.001170,0.016703,0.003812
1456200,0.930660,0.036447,0.006140,0.003339,0.000923,0.000580,0.000227,0.001151,0.016713,0.003820
1456500,0.930604,0.036494,0.006128,0.003343,0.000922,0.000577,0.000225,0.001156,0.016741,0.003811
1456800,0.930635,0.036482,0.006128,0.003343,0.000922,0.000577,0.000225,0.001156,0.016722,0.003811
1457100,0.930748,0.036395,0.006128,0.003343,0.000922,0.000577,0.000225,0.001156,0.016704,0.003803
1457400,0.930748,0.036395,0.006128,0.003343,0.000922,0.000577,0.000225,0.001156,0.016704,0.003803
1457700,0.930670,0.036463,0.006112,0.003343,0.000914,0.000577,0.000225,0.001162,0.016726,0.003808
1458000,0.930638,0.036451,0.006132,0.003343,0.000923,0.000577,0.000225,0.001162,0.016720,0.003828
1458300,0.930660,0.036451,0.006132,0.003343,0.000918,0.000577,0.000225,0.001167,0.016708,0.003818
1458600,0.930661,0.036456,0.006127,0.003343,0.000918,0.000577,0.000225,0.001167,0.016708,0.003818
1458900,0.930648,0.036444,0.006127,0.003343,0.000924,0.000577,0.000225,0.001167,0.016727,0.003818
1459200,0.930648,0.036444,0.006127,0.003343,0.000924,0.000577,0.000225,0.001167,0.016727,0.003818
1459500,0.930798,0.036386,0.006102,0.003337,0.000913,0.000577,0.000225,0.001167,0.016701,0.003793
1459800,0.930794,0.036386,0.006102,0.003337,0.000913,0.000577,0.000225,0.001153,0.016701,0.003812
1460100,0.930733,0.036427,0.006113,0.003337,0.000913,0.000577,0.000225,0.001153,0.016702,0.003820
1460400,0.930710,0.036427,0.006121,0.003337,0.000920,0.000577,0.000225,0.001153,0.016701,0.003828
1460700,0.930655,0.036456,0.006147,0.003337,0.000920,0.000577,0.000225,0.001153,0.016702,0.003828
1461000,0.930643,0.036455,0.006147,0.003337,0.000926,0.000577,0.000225,0.001153,0.016702,0.003835
1461300,0.930558,0.036512,0.006163,0.003337,0.000926,0.000577,0.000225,0.001153,0.016714,0.003835
1461600,0.930639,0.036464,0.006150,0.003337,0.000926,0.000577,0.000225,0.001146,0.016693,0.003842
1461900,0.930645,0.036436,0.006150,0.003337,0.000926,0.000577,0.000225,0.001154,0.016708,0.003842
1462200,0.930576,0.036488,0.006160,0.003337,0.000926,0.000577,0.000225,0.001154,0.016708,0.003849
1462500,0.930576,0.036488,0.006160,0.003337,0.000926,0.000577,0.000225,0.001154,0.016708,0.003849
1462800,0.930683,0.036443,0.006127,0.003337,0.000926,0.000577,0.000225,0.001154,0.016688,0.003840
1463100,0.930684,0.036432,0.006146,0.003337,0.000926,0.000577,0.000225,0.001136,0.016702,0.003835
1463400,0.930702,0.036453,0.006146,0.003337,0.000926,0.000577,0.000225,0.001145,0.016654,0.003835
1463700,0.930571,0.036492,0.006159,0.003337,0.000926,0.000577,0.000225,0.001151,0.016720,0.003841
1464000,0.930728,0.036402,0.006132,0.003337,0.000920,0.000577,0.000225,0.001144,0.016695,0.003841
1464300,0.930728,0.036402,0.006132,0.003337,0.000920,0.000577,0.000225,0.001144,0.016695,0.003841
1464600,0.930704,0.036453,0.006132,0.003337,0.000920,0.000571,0.000225,0.001138,0.016705,0.003816
1464900,0.930729,0.036429,0.006132,0.003337,0.000920,0.000571,0.000225,0.001138,0.016704,0.003816
1465200,0.930775,0.036409,0.006132,0.003337,0.000920,0.000571,0.000225,0.001138,0.016656,0.003838
1465500,0.930620,0.036479,0.006155,0.003337,0.000920,0.000571,0.000225,0.001138,0.016723,0.003832
1465800,0.930630,0.036487,0.006139,0.003337,0.000920,0.000571,0.000225,0.001138,0.016715,0.003839
1466100,0.930683,0.036455,0.006146,0.003337,0.000920,0.000571,0.000225,0.001138,0.016692,0.003833
1466400,0.930662,0.036476,0.006146,0.003337,0.000920,0.000571,0.000225,0.001138,0.016693,0.003833
1466700,0.930642,0.036475,0.006146,0.003337,0.000928,0.000571,0.000225,0.001138,0.016706,0.003833
1467000,0.930691,0.036441,0.006137,0.003337,0.000928,0.000571,0.000225,0.001138,0.016699,0.003833
1467300,0.930665,0.036441,0.006155,0.003337,0.000928,0.000571,0.000225,0.001138,0.016699,0.003841
1467600,0.930690,0.036433,0.006141,0.003331,0.000922,0.000571,0.000225,0.001138,0.016699,0.003850
1467900,0.930697,0.036433,0.006132,0.003331,0.000922,0.000576,0.000225,0.001138,0.016717,0.003828
1468200,0.930697,0.036433,0.006132,0.003331,0.000922,0.000576,0.000225,0.001138,0.016717,0.003828
1468500,0.930733,0.036404,0.006126,0.003331,0.000922,0.000576,0.000225,0.001138,0.016717,0.003828
1468800,0.930789,0.036404,0.006104,0.003331,0.000916,0.000570,0.000225,0.001138,0.016695,0.003828
1469100,0.930696,0.036458,0.006131,0.003331,0.000916,0.000570,0.000225,0.001128,0.016708,0.003838
1469400,0.930803,0.036402,0.006102,0.003331,0.000916,0.000570,0.000225,0.001136,0.016696,0.003820
1469700,0.930761,0.036410,0.006125,0.003330,0.000916,0.000570,0.000225,0.001127,0.016696,0.003840
1470000,0.930761,0.036410,0.006125,0.003330,0.000916,0.000570,0.000225,0.001127,0.016696,0.003840
1470300,0.930725,0.036423,0.006126,0.003331,0.000921,0.000570,0.000225,0.001127,0.016713,0.003840
1470600,0.930779,0.036423,0.006105,0.003331,0.000912,0.000570,0.000225,0.001127,0.016699,0.003831
1470900,0.930719,0.036437,0.006127,0.003331,0.000917,0.000570,0.000225,0.001127,0.016710,0.003838
1471200,0.930719,0.036419,0.006149,0.003331,0.000931,0.000570,0.000225,0.001127,0.016686,0.003844
1471500,0.930719,0.036419,0.006149,0.003331,0.000931,0.000570,0.000225,0.001127,0.016686,0.003844
1471800,0.930738,0.036429,0.006149,0.003331,0.000919,0.000578,0.000225,0.001138,0.016656,0.003838
1472100,0.930822,0.036386,0.006140,0.003331,0.000927,0.000573,0.000225,0.001138,0.016647,0.003812
1472400,0.930800,0.036366,0.006140,0.003331,0.000927,0.000573,0.000225,0.001138,0.016681,0.003821
1472700,0.930506,0.036505,0.006199,0.003337,0.000933,0.000578,0.000225,0.001138,0.016723,0.003855
1473000,0.930528,0.036505,0.006199,0.003343,0.000943,0.000578,0.000225,0.001130,0.016711,0.003838
1473300,0.930836,0.036342,0.006147,0.003324,0.000928,0.000571,0.000225,0.001124,0.016693,0.003811
1473600,0.930754,0.036431,0.006126,0.003324,0.000920,0.000571,0.000225,0.001124,0.016714,0.003811
1473900,0.930754,0.036431,0.006126,0.003324,0.000920,0.000571,0.000225,0.001124,0.016714,0.003811
1474200,0.930850,0.036359,0.006133,0.003324,0.000927,0.000571,0.000225,0.001124,0.016688,0.003798
1474500,0.930730,0.036438,0.006133,0.003335,0.000927,0.000571,0.000225,0.001124,0.016712,0.003805
1474800,0.930779,0.036400,0.006147,0.003328,0.000927,0.000571,0.000225,0.001119,0.016685,0.003819
1475100,0.930783,0.036377,0.006147,0.003335,0.000933,0.000571,0.000225,0.001126,0.016685,0.003819
1475400,0.930783,0.036377,0.006147,0.003335,0.000933,0.000571,0.000225,0.001126,0.016685,0.003819
1475700,0.930612,0.036496,0.006147,0.003342,0.000933,0.000577,0.000225,0.001126,0.016709,0.003833
1476000,0.930696,0.036439,0.006160,0.003335,0.000933,0.000577,0.000225,0.001126,0.016676,0.003833
1476300,0.930666,0.036424,0.006175,0.003344,0.000939,0.000577,0.000225,0.001126,0.016692,0.003833
1476600,0.930764,0.036380,0.006139,0.003336,0.000939,0.000577,0.000225,0.001133,0.016682,0.003825
1476900,0.930718,0.036415,0.006139,0.003336,0.000933,0.000577,0.000225,0.001141,0.016697,0.003819
1477200,0.930718,0.036415,0.006139,0.003336,0.000933,0.000577,0.000225,0.001141,0.016697,0.003819
1477500,0.930677,0.036454,0.006134,0.003343,0.000933,0.000577,0.000225,0.001141,0.016697,0.003819
1477800,0.930773,0.036391,0.006116,0.003343,0.000925,0.000577,0.000225,0.001146,0.016697,0.003807
1478100,0.930701,0.036422,0.006132,0.003338,0.000925,0.000577,0.000225,0.001153,0.016697,0.003830
1478400,0.930716,0.036428,0.006132,0.003338,0.000925,0.000577,0.000225,0.001153,0.016667,0.003839
1478700,0.930722,0.036406,0.006145,0.003338,0.000934,0.000577,0.000225,0.001153,0.016681,0.003818
1479000,0.930722,0.036406,0.006145,0.003338,0.000934,0.000577,0.000225,0.001153,0.016681,0.003818
1479300,0.930783,0.036385,0.006130,0.003338,0.000934,0.000577,0.000225,0.001153,0.016675,0.003800
1479600,0.930781,0.036400,0.006113,0.003338,0.000926,0.000577,0.000225,0.001153,0.016675,0.003812
1479900,0.930678,0.036449,0.006140,0.003348,0.000926,0.000577,0.000225,0.001153,0.016669,0.003835
1480200,0.930497,0.036515,0.006174,0.003361,0.000939,0.000577,0.000225,0.001168,0.016683,0.003861
1480500,0.930483,0.036515,0.006173,0.003361,0.000934,0.000584,0.000225,0.001193,0.016672,0.003861
1480800,0.930555,0.036463,0.006153,0.003361,0.000934,0.000584,0.000225,0.001193,0.016672,0.003861
1481100,0.930452,0.036490,0.006192,0.003361,0.000947,0.000584,0.000231,0.001193,0.016679,0.003871
1481400,0.930318,0.036574,0.006192,0.003369,0.000947,0.000584,0.000231,0.001193,0.016703,0.003888
1481700,0.930373,0.036529,0.006221,0.003375,0.000955,0.000584,0.000231,0.001193,0.016639,0.003898
1482000,0.930341,0.036546,0.006215,0.003375,0.000955,0.000584,0.000231,0.001180,0.016673,0.003898
1482300,0.930388,0.036547,0.006196,0.003369,0.000944,0.000584,0.000231,0.001180,0.016703,0.003858
1482600,0.930706,0.036400,0.006125,0.003352,0.000932,0.000584,0.000231,0.001173,0.016675,0.003822
1482900,0.930706,0.036400,0.006125,0.003352,0.000932,0.000584,0.000231,0.001173,0.016675,0.003822
1483200,0.930694,0.036400,0.006125,0.003360,0.000932,0.000584,0.000226,0.001179,0.016692,0.003808
1483500,0.930840,0.036400,0.006063,0.003344,0.000904,0.000576,0.000226,0.001160,0.016699,0.003789
1483800,0.930734,0.036424,0.006092,0.003354,0.000917,0.000576,0.000226,0.001160,0.016718,0.003801
1484100,0.930792,0.036388,0.006106,0.003348,0.000917,0.000576,0.000226,0.001147,0.016687,0.003813
1484400,0.930792,0.036388,0.006106,0.003348,0.000917,0.000576,0.000226,0.001147,0.016687,0.003813
1484700,0.930792,0.036373,0.006106,0.003348,0.000917,0.000576,0.000226,0.001161,0.016695,0.003808
1485000,0.930728,0.036435,0.006106,0.003358,0.000917,0.000583,0.000226,0.001183,0.016650,0.003813
1485300,0.930568,0.036498,0.006136,0.003358,0.000922,0.000583,0.000226,0.001169,0.016711,0.003828
1485600,0.930764,0.036385,0.006090,0.003358,0.000922,0.000583,0.000226,0.001185,0.016697,0.003789
1485900,0.930752,0.036415,0.006090,0.003349,0.000915,0.000583,0.000226,0.001185,0.016697,0.003789
1486200,0.930752,0.036415,0.006090,0.003349,0.000915,0.000583,0.000226,0.001185,0.016697,0.003789
1486500,0.930800,0.036402,0.006075,0.003349,0.000915,0.000583,0.000226,0.001164,0.016689,0.003797
1486800,0.930670,0.036450,0.006111,0.003349,0.000923,0.000583,0.000226,0.001164,0.016710,0.003814
1487100,0.930748,0.036417,0.006092,0.003349,0.000915,0.000578,0.000226,0.001156,0.016705,0.003814
1487400,0.930689,0.036431,0.006124,0.003349,0.000930,0.000578,0.000226,0.001156,0.016691,0.003826
1487700,0.930689,0.036431,0.006124,0.003349,0.000930,0.000578,0.000226,0.001156,0.016691,0.003826
1488000,0.930819,0.036374,0.006090,0.003343,0.000918,0.000578,0.000226,0.001148,0.016729,0.003776
1488300,0.931085,0.036254,0.006021,0.003326,0.000899,0.000578,0.000220,0.001143,0.016713,0.003763
